track_id,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
0QHEWicUbdyWuHsMcVd1Ka,59,225837,FALSE,0.877,0.881,4,-3.713,0,0.0713,0.421,0.000345,0.12,0.874,123.024,4,hip-hop
2PcGqmKToUz0s65q1Acg7d,73,124498,FALSE,0.69,0.683,5,-7.186,0,0.0968,0.076,0.000113,0.134,0.549,160.088,4,pop
38DE0yn1UzRWgaLsh0GJGZ,3,167760,FALSE,0.705,0.562,8,-3.378,0,0.0674,0.257,0,0.137,0.569,163.893,4,pop
36jYuqoGDDlfZBst0p4JGy,56,142201,FALSE,0.453,0.643,1,-9.842,1,0.0913,0.0855,0.000621,0.0891,0.318,91.992,4,indie-pop
6MMB9EotY47IvE71cdiKS5,0,309327,TRUE,0.71,0.522,11,-9.102,1,0.36,0.615,0,0.11,0.37,96.448,4,hip-hop
1EVzIY3Clxdq3yXRskKZtn,39,304025,FALSE,0.463,0.788,3,-6.523,1,0.0518,0.336,0,0.337,0.382,179.968,4,indie-pop
2IO7yf562c1zLzpanal1DT,72,199593,TRUE,0.731,0.58,10,-7.328,0,0.0399,0.223,0,0.129,0.319,119.997,4,indie-pop
4bt0XG1MoZ1fkZ095X6WHC,,202718,FALSE,,,0,,1,0.0567,0.163,4.26E-06,0.109,0.594,,4,pop
1almCHdsfikRPfVB9VrEdT,77,185200,FALSE,0.5,0.292,0,-8.554,1,0.0323,0.746,0,0.188,0.37,145.879,4,pop
4EYc4UZ4GeuGzpUmTapq6L,4,169620,TRUE,0.79,0.628,8,-4.055,1,0.142,0.182,7.06E-06,0.338,0.267,170.023,4,hip-hop
3eFoAIpRrhGCEISQxnoNFI,67,229500,FALSE,0.677,0.551,7,-9.477,1,0.0636,0.393,0,0.13,0.697,157.485,3,pop
7uYQELhe7g6QLIzZDOlhbW,74,204208,FALSE,0.434,0.677,10,-7.535,1,0.119,0.384,0.0684,0.119,0.218,167.923,4,indie-pop
4epacOApRVKYVHObke0KMb,42,230600,FALSE,0.704,0.925,4,-5.918,0,0.0609,0.0226,0,0.169,0.813,118.699,4,r-n-b
22TsPA0lzEkVX1mkuSqNvr,29,392960,FALSE,0.608,0.65,7,-6.747,1,0.0269,0.0168,0.282,0.109,0.303,110.007,4,synth-pop
7If0Y9si7R6TQWRUa96m1S,37,194400,FALSE,0.66,0.686,1,-5.403,0,0.0354,0.00245,1.64E-05,0.115,0.438,99.985,4,synth-pop
5D8Z75wGgbvGJiYaNSSWvw,0,205293,FALSE,0.265,0.79,7,-3.702,1,0.0366,0.00699,0,0.0523,0.248,136.075,4,indie-pop
5QvW5lK6mkfTegpAK9JOO7,71,130897,TRUE,0.642,0.787,5,-6.389,0,0.17,0.0185,0,0.288,0.406,146.733,4,r-n-b
4IjlD8YWZiLrT4nZOFoLxv,42,181021,FALSE,0.676,0.597,5,-6.759,1,0.0526,0.143,0.00657,0.293,0.439,110.728,1,r-n-b
3oZcHR0hqmmdnP06bc84Gd,4,172342,FALSE,0.795,0.565,3,-4.457,0,0.0948,0.131,0,0.0802,0.55,87.925,4,hip-hop
5ZTsPwtt7aCuzbWd5rDGys,66,228112,TRUE,0.674,0.514,5,-10.956,1,0.227,0.0126,0,0.158,0.192,99.901,4,hip-hop
60YICjIPdL7LDBcCMK0tAk,76,228705,TRUE,0.592,0.728,2,-6.098,1,0.311,0.00148,0,0.379,0.577,113.17,5,hip-hop
7e6qTHVfRdaYsio90s1fHC,60,299119,FALSE,0.79,0.848,2,-7.798,1,0.0508,0.364,0.00147,0.148,0.641,127.034,4,hip-hop
0JBnAsReYppHqCZJbqy5H8,69,249662,FALSE,0.628,0.703,10,-4.27,0,0.0812,0.0263,0,0.26,0.594,99.783,4,hip-hop
6zglcAb1AC9WGeZYzmZQEr,2,169756,FALSE,0.601,0.713,4,-3.758,0,0.0449,0.0282,0,0.158,0.464,122.872,4,pop
46QbY78ha62aiu6gBgC7lS,65,223636,FALSE,0.544,0.917,1,-3.403,0,0.259,0.00313,0,0.26,0.686,176.068,4,pop
26kVXR9aQXzDiKggPGnUQR,69,158360,FALSE,0.743,0.666,11,-8.337,1,0.0546,0.432,1.77E-05,0.129,0.492,101.002,4,indie-pop
0Xam0zVac3hKWWN4OQ5Gdr,57,273893,FALSE,0.555,0.875,0,-5.287,1,0.0335,0.0307,0.00521,0.46,0.559,118.643,4,synth-pop
5TwUyeC78le23W2PM13B8c,44,349043,FALSE,0.571,0.815,1,-5.014,0,0.0395,0.0108,0.00657,0.0776,0.218,87.999,4,synth-pop
2PcGqmKToUz0s65q1Acg7d,73,124498,FALSE,0.69,0.683,5,-7.186,0,0.0968,0.076,0.000113,0.134,0.549,160.088,4,hip-hop
3QGsuHI8jO1Rx4JWLUh9jd,84,187973,FALSE,0.444,0.819,10,-4.078,0,0.341,0.106,0,0.107,0.747,82.695,4,pop
45CiDBvF0HNtAHXQFfnSzD,48,211648,FALSE,0.618,0.716,10,-6.46,1,0.0311,0.00462,3.73E-06,0.194,0.201,98.017,4,synth-pop
0nrCJPLsvZrV805zb6FUbh,0,169266,FALSE,0.704,0.669,0,-5.691,1,0.0309,0.0862,0.348,0.108,0.305,121.005,4,indie-pop
13wIQbwSuQ4YFvDvtQgSVc,64,316680,FALSE,0.718,0.361,5,-9.74,0,0.0298,0.565,0.119,0.151,0.446,103,4,pop
52PY3yWCrqfArNo5zHM4Xr,44,232546,FALSE,0.302,0.735,4,-8.012,1,0.116,0.746,0,0.892,0.583,146.185,3,r-n-b
0GZpxW1UfoInSJug7m34fR,0,162897,FALSE,0.647,0.876,10,-5.662,1,0.185,0.881,3.59E-05,0.26,0.949,151.925,4,r-n-b
5QyOjKJhR1iyF0DHQM2IvW,67,186122,FALSE,0.829,0.654,5,-6.26,0,0.0685,0.0942,5.01E-06,0.2,0.335,98.012,4,pop
6F3aEXHWacgFQOMibXHviN,41,252306,FALSE,0.716,0.494,4,-14.118,1,0.0288,0.62,1.28E-05,0.303,0.805,129.864,4,r-n-b
0tgVpDi06FyKpA1z0VMD4v,87,263400,FALSE,0.599,0.448,8,-6.312,1,0.0232,0.163,0,0.106,0.168,95.05,3,pop
322TxW77VZdX9gHynK5Xue,63,193425,FALSE,0.659,0.345,11,-8.464,1,0.107,0.106,0,0.107,0.338,84.761,4,hip-hop
5UcpS8tiqIBonv1O145xlq,0,212493,TRUE,0.661,0.323,7,-9.579,1,0.0412,0.649,1.82E-05,0.193,0.372,129.955,4,indie-pop
4tkk65MyQNzYOQKgVbLCZ3,56,171290,FALSE,0.756,0.417,10,-6.776,1,0.0336,0.538,0.0255,0.0999,0.276,123.957,4,indie-pop
4eoMx75WWJVa0Q6lO3Q0zS,0,206696,FALSE,0.741,0.695,1,-5.341,1,0.0454,0.021,0,0.0922,0.861,134.032,4,pop
3GrCQPpKqKzOcKfMAoqn82,66,212832,FALSE,0.488,0.403,5,-7.005,1,0.0272,0.598,4.28E-06,0.434,0.497,131.489,3,pop
5k38wzpLb15YgncyWdTZE4,79,268866,TRUE,0.589,0.731,2,-6.343,1,0.0868,0.0534,0,0.308,0.191,87.908,4,indie-pop
5LLKFjJ5j6SeaUv7xRHew1,11,245640,FALSE,0.564,0.628,0,-6.933,1,0.0221,0.522,0,0.0891,0.462,89.977,4,synth-pop
2ZkoIuZaRbU14w3LSDAyNB,0,152000,FALSE,0.712,0.251,6,-12.412,1,0.0473,0.807,0,0.108,0.627,79.956,5,indie-pop
4POYhha0J5c7XOTuR9OHFK,0,235160,FALSE,0.456,0.802,7,-7.173,1,0.096,0.00266,0.374,0.122,0.0616,116.222,4,pop
4AQ6h4ZfBXMPMn3IZ6eVW0,0,217986,FALSE,0.682,0.838,7,-5.124,1,0.0861,0.377,0.000414,0.12,0.461,141.992,4,indie-pop
1hQcElFh9jzZnyLPfoMI9G,45,176750,FALSE,0.725,0.703,5,-4.948,1,0.0741,0.433,0,0.0632,0.561,82.051,4,indie-pop
2dHckwsT6KYp6qZ3KJ4Ad8,0,159123,FALSE,0.87,0.479,9,-7.779,1,0.165,0.161,0.000157,0.209,0.717,104.059,4,hip-hop
1ei3hzQmrgealgRKFxIcWn,86,216410,FALSE,0.362,0.54,10,-6.031,1,0.0528,0.338,0,0.139,0.3,78.007,3,pop
5fXslGZPI5Cco6PKHzlSL3,67,188606,FALSE,0.805,0.919,1,-1.294,1,0.0938,0.101,0.00343,0.0598,0.494,94.993,4,pop
6GaeEqb8oteEKEwuRE9WnO,1,220960,FALSE,0.629,0.876,0,-10.141,1,0.0444,0.0864,7.68E-05,0.0431,0.359,118.011,4,synth-pop
0uIYFHlplgxgrJDD7XgMt4,4,203122,FALSE,0.708,0.598,5,-8.365,1,0.0291,0.037,0,0.17,0.698,112.027,4,pop
4N0TO4VfONQDwynV2khBL1,59,283636,FALSE,0.713,0.747,4,-4.492,0,0.128,0.117,5.51E-06,0.451,0.711,88.058,4,hip-hop
2DyVUB1hwY3DCnvteT9Tuj,2,230826,FALSE,0.755,0.844,5,-6.234,0,0.326,0.328,8.80E-06,0.555,0.745,171.867,4,pop
7HSM7sfoyw4xKdGcNhXuBy,0,172342,FALSE,0.795,0.565,3,-4.457,0,0.0948,0.131,0,0.0802,0.55,87.925,4,hip-hop
1GVnAD8Iz45rux6EC657Yv,64,167960,FALSE,0.608,0.864,8,-7.101,1,0.0522,0.0444,2.95E-06,0.0341,0.947,131.208,4,synth-pop
7lidXGPXPYLNThITAOTlkK,73,205473,TRUE,0.591,0.585,2,-6.35,1,0.0277,0.143,0,0.109,0.324,110.94,4,indie-pop
1gcTc0NQrfZ6tJ2M2DIMOP,0,269186,FALSE,0.773,0.82,0,-5.897,0,0.115,0.394,0,0.0739,0.555,92.996,4,pop
51Gk1czQl7NjX0jHwawO1G,48,247688,FALSE,0.752,0.204,2,-15.955,1,0.0371,0.834,0.102,0.109,0.38,117.997,4,indie-pop
7fXYFuCTmNrYRGwEUUf5iz,62,127620,FALSE,0.784,0.818,1,-4.137,1,0.0949,0.0733,0,0.0871,0.712,130.01,4,indie-pop
2g6yWyKWJQDbRdWvu6hXVq,0,162009,FALSE,0.541,0.753,0,-6.512,1,0.0511,0.0677,0,0.108,0.572,149.743,4,indie-pop
7tbzfR8ZvZzJEzy6v0d6el,68,181176,FALSE,0.786,0.667,5,-8.272,1,0.054,0.0112,0.053,0.074,0.688,102.046,4,pop
1iMeMx9wWD0YHvi0NKVegj,39,313578,FALSE,0.378,0.744,2,-7.341,1,0.0459,0.0419,1.94E-05,0.0273,0.637,189.944,4,indie-pop
7cC4Y0jQZ4eRoRqRQIau1x,0,200786,FALSE,0.679,0.748,0,-3.624,0,0.0385,0.0878,0,0.299,0.438,100.035,4,pop
6oioIUu0nD9NVElgV8z1l2,0,228346,FALSE,0.513,0.663,3,-6.799,1,0.048,0.027,0,0.118,0.476,180.185,4,indie-pop
6DeDsUsG32QtXJiUGXLvNW,22,323773,FALSE,0.625,0.734,5,-7.961,0,0.0425,0.0673,0.317,0.0832,0.536,112.003,4,synth-pop
1K2RnVhm3eauKnA8PAcPu1,74,262248,FALSE,0.633,0.55,9,-9.965,1,0.0924,0.649,0.000363,0.147,0.333,147.099,4,indie-pop
1tzMa1ma7O05lIgr4XKia8,58,204545,FALSE,0.721,0.746,4,-5.135,0,0.0637,0.0241,0,0.143,0.23,175.813,4,hip-hop
7oRBn72zHKBklqOFiiITzP,25,300533,FALSE,0.518,0.829,2,-7.506,1,0.0698,0.301,0.00944,0.119,0.201,116.988,4,synth-pop
4FcknXDJ8yW2QYUl0cm6uJ,71,224853,FALSE,0.704,0.563,4,-4.739,0,0.0297,0.594,0,0.133,0.0739,94.037,4,pop
4cQrSREMqBSvJ8ZzBZjVb8,65,193600,FALSE,0.754,0.37,6,-9.854,0,0.12,0.403,6.22E-05,0.107,0.228,114.941,4,indie-pop
1iiCRJZbYDfXJJnAKwY7Ph,0,220879,FALSE,0.586,0.86,2,-4.023,1,0.0539,0.0412,0,0.372,0.203,138.03,4,pop
4UB3TaEGEY9WoOpxYNMgy4,60,164866,FALSE,0.525,0.882,5,-4.479,1,0.0467,0.0252,0,0.101,0.623,101.674,4,synth-pop
0u8wprNfOdcWpUlWnfMcpP,68,306834,FALSE,0.637,0.573,11,-6.69,0,0.0491,0.279,3.46E-06,0.0617,0.704,90.017,4,pop
1L3Nsi7YXtBxTdnbqektia,71,171987,FALSE,0.625,0.598,7,-6.6,0,0.0373,0.616,0,0.299,0.5,90.078,4,pop
2dfFBUgCvGzjwzVAFh3cKi,1,169756,FALSE,0.601,0.713,4,-3.758,0,0.0449,0.0282,0,0.158,0.464,122.872,4,pop
4MyMbOaUFpcJcWdq25t0r0,1,230480,FALSE,0.431,0.224,6,-8.683,1,0.0379,0.948,0,0.112,0.401,87.122,5,pop
0JBnAsReYppHqCZJbqy5H8,,249662,FALSE,,,10,,0,0.0812,0.0263,0,0.26,0.594,,4,pop
4z9KVNX4hmk672SJfhtQNz,72,224655,FALSE,0.236,0.511,0,-10.788,0,0.0442,0.407,0.281,0.346,0.227,80.973,4,indie-pop
3TieIQTlipul7oxGldyX09,63,234693,FALSE,0.773,0.608,7,-8.606,1,0.049,0.146,0.00307,0.13,0.334,97.82,4,synth-pop
6k9NMX2iiOOco6zGHBjEcV,0,215400,FALSE,0.628,0.907,4,-6.047,1,0.0412,0.0471,0.0579,0.0635,0.954,118.724,4,synth-pop
0VDbQ47H6Zn0zTdMziB0ex,0,246853,FALSE,0.821,0.753,1,-5.27,0,0.0817,0.0148,6.13E-06,0.109,0.364,114.983,4,hip-hop
2UkdH2WwhNlHu4MpMUzFIF,25,240226,FALSE,0.699,0.761,9,-11.721,0,0.0327,0.0657,6.29E-06,0.337,0.935,138.643,4,synth-pop
2RB3zzgxWc2RRBaJOkSEka,61,251333,FALSE,0.655,0.941,1,-5.185,1,0.14,0.476,3.22E-06,0.215,0.344,88.073,4,hip-hop
0pH9ckmrcCM6O0MTart24w,64,132688,FALSE,0.69,0.397,5,-6.514,1,0.0453,0.064,0,0.0784,0.772,203.723,4,indie-pop
3pGRj6u9DCE9PQips45eJ1,63,153168,TRUE,0.702,0.722,1,-5.921,1,0.161,0.0199,0,0.299,0.51,137.963,4,r-n-b
5rRifW8OsCeZaqDPjxTSTq,7,180902,TRUE,0.355,0.533,8,-9.493,0,0.0613,0.0471,0.00107,0.384,0.347,121.292,3,pop
2IAQnOWKWjj1iA166KznVd,55,210013,FALSE,0.579,0.803,0,-7.588,1,0.0281,0.22,0.00116,0.22,0.77,122.422,4,synth-pop
19DhbcqPx96nCoPvm6ViUV,0,269840,FALSE,0.71,0.514,9,-8.885,0,0.0278,0.58,0.000159,0.0953,0.517,86.02,4,r-n-b
6suYoN4gFkanqOBn5yRnJC,75,329049,TRUE,0.486,0.528,1,-11.722,1,0.0463,0.00387,1.40E-05,0.106,0.452,178.519,4,indie-pop
4F8xzq2XQ82zMBypnQ3gvB,57,164399,FALSE,0.897,0.794,1,-4.642,1,0.0571,0.0464,0.0816,0.0482,0.569,130.01,4,synth-pop
6S6HSSk9HzWe3pqvUJn6Vq,59,195652,TRUE,0.776,0.651,6,-7.41,1,0.151,0.0136,2.72E-06,0.0771,0.747,92.015,4,hip-hop
5F3vGwldN4pLHUNyBR2JjU,42,242386,FALSE,0.46,0.72,7,-4.86,1,0.0454,0.0121,3.95E-06,0.0859,0.547,79.557,4,indie-pop
1K2RnVhm3eauKnA8PAcPu1,74,262248,FALSE,0.633,0.55,9,-9.965,1,0.0924,0.649,0.000363,0.147,0.333,147.099,4,pop
70cqzB5ASlXEiHlnpRcXsu,1,247080,FALSE,0.569,0.577,10,-9.719,0,0.0699,0.00877,0.00913,0.0758,0.961,71.707,4,synth-pop
3UzpSRfVBi3kLB64l9sk7d,43,207647,FALSE,0.821,0.465,0,-4.893,1,0.0428,0.675,0,0.0991,0.887,119.935,3,r-n-b
1kcjEaY5BPCUkdPKeKrE9k,26,177133,TRUE,0.62,0.663,9,-5.793,1,0.0301,0.168,0.0064,0.088,0.532,133.918,4,synth-pop
13J9mjAQNq6vmq0ni3PmCA,32,159973,FALSE,0.601,0.486,9,-10.852,1,0.116,0.862,0.0204,0.336,0.514,67.607,4,r-n-b
6XmBh5HSdVzEAaqzEftL9t,68,301862,FALSE,0.591,0.648,7,-7.556,0,0.0392,0.449,0,0.382,0.423,107.978,1,hip-hop
4PShfgy75bCYTWb6hNEMPe,45,256000,FALSE,0.476,0.481,6,-9.441,0,0.0302,0.733,0.123,0.0504,0.152,130.031,4,indie-pop
3MGS49GxOfz0TQTBgXGgn1,25,208773,FALSE,0.72,0.62,9,-14.549,0,0.0802,0.164,0.000162,0.289,0.96,120.763,4,synth-pop
4Rt5ie6v0adFZmbTPoo3qZ,0,313124,FALSE,0.652,0.657,3,-4.491,0,0.0306,0.00208,6.93E-05,0.0859,0.0861,127.997,4,pop
71eDkFOgkFf979VV0FvzZG,27,224120,FALSE,0.625,0.745,2,-8.551,0,0.0441,0.0641,0,0.133,0.763,126.022,4,synth-pop
6bxGTGXERez3c0UkTzNbNO,24,276426,FALSE,0.555,0.474,2,-6.883,1,0.0242,0.6,0,0.0784,0.364,82.105,4,synth-pop
7fttjqzmvgvpRQoOzyYng3,63,223326,FALSE,0.489,0.595,3,-3.788,0,0.0273,0.262,0,0.0813,0.459,144.859,3,hip-hop
7os9XpTNiXBjyAzLZ5AkNZ,6,196373,FALSE,0.673,0.664,4,-5.382,0,0.177,0.376,0,0.111,0.586,174.972,4,pop
58HvfVOeJY7lUuCqF0m3ly,90,184447,FALSE,0.41,0.611,4,-8.271,0,0.0467,0.0228,0,0.116,0.0899,185.727,3,pop
0HTq5bN35IPxdhCNZQTXqQ,43,242706,FALSE,0.484,0.837,9,-5.96,1,0.0324,0.241,3.40E-05,0.712,0.651,135.63,4,r-n-b
5gPvJIm1lXEKiefB0pFmxs,41,237481,FALSE,0.663,0.729,2,-5.852,1,0.0624,0.0146,0.000154,0.141,0.216,100.002,4,synth-pop
6k3XXCE1ZzwevQlxf8dNaw,65,232505,FALSE,0.688,0.701,3,-7.505,1,0.0298,0.06,0.0301,0.271,0.385,110.019,4,pop
3RSwBnFm7AdrPp1ii0q6Ua,0,183066,FALSE,0.623,0.668,6,-7.282,0,0.0531,0.475,0,0.0862,0.823,161.948,4,pop
7JZYv0kbkfPdTdpCU9P7KD,1,219517,FALSE,0.433,0.73,8,-4.934,1,0.0315,0.0824,2.03E-06,0.105,0.348,84.142,4,indie-pop
6mTvwBzWTGDOVeCNQEqtOE,71,281322,FALSE,0.505,0.667,9,-5.797,1,0.0323,0.597,0,0.213,0.516,151.728,4,pop
5PFO5wajg9qK427Bb1aLF1,41,269625,FALSE,0.613,0.813,8,-5.394,1,0.0546,0.188,0,0.0856,0.648,112.458,3,indie-pop
1KHgrQlGfxEllPAU4hCuBh,0,178282,FALSE,0.604,0.345,6,-8.554,1,0.071,0.754,0,0.124,0.818,81.101,4,indie-pop
51hrri99KuNwhALxbRRJnq,65,140800,FALSE,0.681,0.549,5,-10.269,0,0.399,0.66,0,0.0936,0.549,106.652,5,pop
682S7vnOE3jsTqYipcIl34,0,245800,FALSE,0.685,0.928,7,-4.968,1,0.0471,0.0901,0.000125,0.206,0.882,112.993,4,synth-pop
2rJ6KeE4v3T4AapiYewwWL,0,162009,FALSE,0.541,0.753,0,-6.512,1,0.0511,0.0677,0,0.108,0.572,149.743,4,indie-pop
5n6C432GWVK02ypzir2Jex,0,189898,FALSE,0.508,0.749,9,-6.469,0,0.0625,0.016,0,0.369,0.411,87.986,4,indie-pop
2zpdPPsPJYGQ9VYRVJXfv9,38,218589,FALSE,0.472,0.828,4,-3.477,1,0.0353,0.0102,0.00299,0.226,0.388,86.976,4,synth-pop
6zF3QNvuC0k5yhDMdyoqhp,0,162009,FALSE,0.541,0.753,0,-6.512,1,0.0511,0.0677,0,0.108,0.572,149.743,4,indie-pop
1kJL5ouqpWRitSej8fdTor,64,214883,FALSE,0.724,0.728,4,-4.146,0,0.218,0.0459,5.84E-06,0.122,0.47,172.059,4,hip-hop
1GqAFWj0HSbX055zDc94Wj,0,164160,FALSE,0.682,0.776,7,-8.314,0,0.114,0.83,1.10E-05,0.17,0.959,151.799,4,r-n-b
4R8BdwRidxAWaYyFNU00P1,,226216,FALSE,,,9,,0,0.124,0.221,0.55,0.0964,0.258,,3,indie-pop
0mHT1OoC481dAWaaMqlrx5,24,264973,FALSE,0.584,0.89,6,-3.904,0,0.0387,0.022,5.32E-05,0.274,0.806,136.652,4,synth-pop
2DzEnsDbTLHwPuIMAB2z0P,65,188000,FALSE,0.71,0.518,11,-8.755,0,0.0656,0.236,2.39E-05,0.31,0.386,96.059,4,pop
1nYzjrdVQ8RpF93M0jPFW7,76,227186,FALSE,0.679,0.61,7,-10.936,0,0.0305,0.585,9.51E-05,0.156,0.554,123.978,4,indie-pop
2MugnVou4z1c7oh1kWHfZO,0,230461,TRUE,0.676,0.588,7,-7.025,1,0.275,0.137,8.47E-06,0.137,0.484,186.012,4,pop
2vuei0LuERQt2s36EiwaCp,28,368800,FALSE,0.823,0.856,0,-4.094,1,0.0348,0.219,0.584,0.045,0.854,110.446,4,synth-pop
3U74eolvC9YFA2fpNNaBWj,14,305906,FALSE,0.486,0.55,11,-8.223,1,0.0256,0.315,0.000502,0.285,0.177,98.915,4,synth-pop
0ZHILXmUaVSLEOCWxPQ1ga,74,183000,FALSE,0.696,0.704,1,-7.876,1,0.0423,0.167,0,0.155,0.426,124.972,4,pop
5p7ujcrUXASCNwRaWNHR1C,78,201660,TRUE,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11E-06,0.0936,0.533,136.041,4,indie-pop
1r6cqbmfVlAZYrrJMhBk7K,23,221986,FALSE,0.777,0.758,5,-5.016,0,0.212,0.0399,0.000203,0.225,0.836,118.076,4,synth-pop
62mo6hlcn33B701x3TVdrH,0,185813,FALSE,0.859,0.575,6,-6.845,1,0.0798,0.0941,0.00018,0.105,0.607,93.007,4,pop
5hsExtdcPmoDQTc9rhK6ui,4,191506,FALSE,0.736,0.569,8,-3.559,0,0.0779,0.144,5.27E-05,0.112,0.433,171.973,4,pop
03YuyrltrfOOtysn0HBvax,45,243666,FALSE,0.77,0.786,6,-3.516,0,0.0553,0.0322,0.000664,0.182,0.969,153.8,4,r-n-b
51zLJklDhB01krdntnfaCS,0,203066,FALSE,0.669,0.669,0,-4.185,1,0.0849,0.274,0,0.289,0.546,95.023,4,indie-pop
4uK0M8AI6gyFmyzUneQpbi,72,291462,FALSE,0.563,0.495,2,-10.272,1,0.0362,0.781,0,0.0837,0.244,125.998,4,pop
2tTmW7RDtMQtBk7m2rYeSw,99,198937,FALSE,0.621,0.782,2,-5.548,1,0.044,0.0125,0.033,0.23,0.55,128.033,4,hip-hop
0VQWAQY1QD9lGP2zDBSBid,46,162352,FALSE,0.643,0.508,5,-8.325,1,0.0432,0.492,0,0.121,0.408,170.136,4,indie-pop
2fwC1bsAd5GrTwvGBRep0p,54,129343,TRUE,0.839,0.559,11,-8.485,0,0.0656,0.274,0,0.395,0.887,121.932,4,indie-pop
0pp7ZaS8BM0t3iB3DzioJ0,0,118466,TRUE,0.904,0.601,2,-5.561,1,0.198,0.0305,0,0.615,0.761,87.037,4,hip-hop
0Lo0FVFHLDrhBoA22WVVG6,0,247493,FALSE,0.394,0.17,0,-10.368,1,0.0451,0.889,0,0.105,0.315,130.721,3,pop
6ElANRiS4S25oIn361o8Ye,59,221818,FALSE,0.626,0.725,7,-5.482,1,0.207,0.0755,0,0.245,0.556,179.953,4,hip-hop
5urYiIXu1ZhfMAOsp7WDTc,77,231486,FALSE,0.55,0.448,11,-9.117,1,0.0366,0.777,0.000459,0.111,0.388,147.986,4,pop
24qot8Zn3CZ88z5ZS2EMds,44,188552,FALSE,0.493,0.366,7,-11.803,1,0.0514,0.788,0.0454,0.795,0.53,132.889,4,r-n-b
5k36jOrSCeopuvRVjeVs7J,28,235573,FALSE,0.62,0.905,10,-5.214,1,0.0277,0.0176,0.00097,0.331,0.801,134.988,4,synth-pop
0UfbRLBZi1780FbGc07dg0,0,162897,FALSE,0.647,0.876,10,-5.662,1,0.185,0.881,3.59E-05,0.26,0.949,151.925,4,r-n-b
0eFNR4nWuhgvBw6vSDyVHj,61,242772,FALSE,0.613,0.583,11,-6.068,0,0.113,0.143,0,0.114,0.565,183.982,4,hip-hop
2XV5CUyw7gPVi18d718D4f,52,201178,FALSE,0.185,0.243,8,-12.646,1,0.0406,0.472,0.00772,0.0966,0.139,85.342,4,synth-pop
1hZJcuz9iMoz6tLkFlIaUy,65,264213,FALSE,0.578,0.477,1,-8.119,1,0.0228,0.448,0.00031,0.124,0.511,95.892,4,synth-pop
6NthJCbsfFFrTK2OYZTRCp,44,242453,FALSE,0.368,0.886,7,-6.938,1,0.0463,0.00588,0.000264,0.0834,0.656,169.132,4,r-n-b
62jPKubUI5frVSgXP1onTM,54,182400,FALSE,0.429,0.159,1,-15.303,0,0.0411,0.86,2.71E-06,0.11,0.25,149.749,3,indie-pop
6UpXhrZeMtzIo8rHwKCUck,48,199746,FALSE,0.698,0.422,10,-4.74,1,0.0405,0.591,0,0.33,0.645,130.667,3,r-n-b
61OlNnDkpDqJp0moKm5JO2,0,222259,FALSE,0.36,0.118,5,-17.289,1,0.045,0.99,0.0228,0.0972,0.144,111.861,4,indie-pop
0fVHcGda7Mszbwbf98rdwK,1,191188,TRUE,0.686,0.511,10,-7.782,1,0.0284,0.133,6.30E-05,0.102,0.39,107.067,4,indie-pop
0YxzH0SUc10Vw4yLFqU06I,65,212560,FALSE,0.591,0.606,8,-6.977,1,0.066,0.574,0,0.06,0.767,82.185,4,pop
1SFwLNaHkV8WhW3ud1GBIJ,63,214459,FALSE,0.871,0.553,11,-5.168,0,0.0484,0.346,1.43E-05,0.11,0.53,100.042,4,hip-hop
21Rm35JATSSdA41rl7Qf8V,0,212026,FALSE,0.765,0.816,1,-3.99,1,0.0595,0.124,8.19E-05,0.197,0.624,89.005,4,hip-hop
4JWlQ6skcm0SuztTiapWeo,0,280533,FALSE,0.618,0.439,9,-5.63,1,0.0269,0.424,0,0.127,0.242,139.983,4,pop
0ptp588U1JQUDDgCF2hYX9,0,205293,FALSE,0.265,0.79,7,-3.702,1,0.0366,0.00699,0,0.0523,0.248,136.075,4,indie-pop
5unjgc6VkA0TqDfxZiOBYy,50,218706,FALSE,0.622,0.697,5,-8.666,1,0.0285,0.401,0.00163,0.339,0.316,105.005,4,synth-pop
2hwoYy91Ozo33plQD7uekh,1,242495,FALSE,0.315,0.418,7,-9.146,1,0.0299,0.131,0.000679,0.0836,0.237,129.116,4,pop
5TGNzWQ0JPGGn7V5SOkpTw,0,162009,FALSE,0.541,0.753,0,-6.512,1,0.0511,0.0677,0,0.108,0.572,149.743,4,indie-pop
3RqkIWvQt2OZzEU0EzV4IK,42,173647,FALSE,0.507,0.442,4,-9.29,1,0.136,0.73,0.00583,0.251,0.515,113.385,4,indie-pop
42qNWdLKCI41S4uzfamhFM,77,203600,FALSE,0.583,0.888,11,-9.414,0,0.0349,0.191,4.58E-05,0.0936,0.706,93.206,4,indie-pop
2wKnd1pYGtZlBaZvpLwIDn,59,132521,FALSE,0.73,0.439,1,-10.148,0,0.0557,0.701,0.000524,0.199,0.309,115.063,4,indie-pop
3FAJ6O0NOHQV8Mc5Ri6ENp,84,198370,FALSE,0.449,0.465,0,-8.964,1,0.0791,0.524,1.02E-06,0.303,0.543,89.087,3,pop
10I09MLZCY4pK37XxAfkw0,64,393386,FALSE,0.777,0.521,0,-8.443,1,0.0277,0.359,0.11,0.0594,0.335,97.623,4,synth-pop
